edition,edition_id,year,country,country_noc,gold,silver,bronze,total,AG.LND.PRCP.MM,AG.SRF.TOTL.K2,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,FP.CPI.TOTL.ZG,MS.MIL.XPND.CN,MS.MIL.XPND.GD.ZS,NE.CON.GOVT.CD,NE.DAB.TOTL.CN,NE.TRD.GNFS.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.CN,NV.SRV.TOTL.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.MKTP.CN,NY.GNP.PCAP.CD,SE.PRM.ENRR,SH.DYN.NMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.IN,SP.POP.1564.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
1988 Summer Olympics,22,1988,Jamaica,JAM,0,2,0,2,2051.0,10990.0,0.3857634579277227,212.3073868882735,18.811423508382234,117750000.0,0.8937928318160473,,,,,,,25.532939717046325,2628840117.9522376,13539119350.0,1.31174040942323,1141.8005254099285,12029819246.25,1062.5,102.60731315612799,19.675,27.55,70.3065,55.310758599968366,1.0405487347753861,2299289.0,1117885.5,48.616460824057626
1988 Summer Olympics,22,1988,Argentina,ARG,0,1,1,2,591.0,2780400.0,0.44911439049424406,11.1725548016034,,225775.0,2.26495550534217,5129883201.88656,9711802.5,15.0727022937503,38.548363166395376,5329462.5,53.482875533842176,355.86898911687433,104937300437.56184,9853080.0,1.309990059710925,3433.547524080485,9387829.5,3285.0,108.33007240295424,16.675,26.0,70.053,60.9577246688507,1.5663766768575376,30575819.0,26052925.75,85.19935992986646
1988 Summer Olympics,22,1988,Chile,CHI,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Costa Rica,CRC,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Indonesia,INA,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Islamic Republic of Iran,IRI,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Netherlands Antilles,AHO,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Peru,PER,0,1,0,1,1738.0,1285220.0,-0.0779126041101943,15.531711328125,109.33783914794377,11557.5,3.497124705405865,2766027065.6968603,287660.94382575003,36.4840026961848,,,,107.05641574362775,22857073109.7659,288114.9756645,6.205381848917213,1141.0605005411612,270646.91282525,967.5,115.156406402588,32.925,74.55,61.8685,55.3454914375482,2.3897606394208952,19880590.5,13361751.0,67.19817250369618
1988 Summer Olympics,22,1988,Senegal,SEN,0,1,0,1,686.0,196710.0,0.05084446331797815,35.24434244013917,6.707034963460888,29316250000.0,2.155511150417325,785282547.2604293,1906121846317.5,50.57095394476008,20.404631427102775,864233938980.0,49.115474424190175,5.103702850513632,4795889224.401507,1763894342450.0,4.19544396595367,701.921074415521,1706596518950.0,625.0,49.5202627182007,43.099999999999994,84.55000000000001,53.1575,49.882726115612726,2.8264593371903075,6785593.25,2566831.0,37.81715966046778
1988 Summer Olympics,22,1988,United States Virgin Islands,ISV,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Belgium,BEL,0,0,2,2,847.0,33120.0,0.9676115285545255,,3.5145649273087303,3661350000.0,2.9486759299864276,25008549330.4235,127612163750.0,118.58846139379176,,,,3.6368378402390795,109757746415.71375,129385362750.0,2.0618992861567524,11128.495080909026,129617178000.0,10235.0,,5.625,9.675,74.75567073170733,67.40519674015907,0.037296426613154826,9861434.25,7580186.0,76.86674114867442
1988 Summer Olympics,22,1988,Mexico,MEX,0,0,2,2,758.0,1964380.0,1.3555161465529972,39.00210242032972,85.31448911101856,533500000.0,0.6377741378899711,14339774171.215626,82435669000.0,27.71806329176825,28.945326278515278,52258133500.0,57.7834132534757,82.82262586342566,165392604117.33752,91682359375.0,0.8915081134876301,2188.30361414835,87188373925.0,2170.0,,25.025,46.6,67.06775,54.50986630390067,2.054815874123672,75818137.0,52608328.5,69.37459773106445
1988 Summer Olympics,22,1988,Colombia,COL,0,0,1,1,3240.0,1141750.0,1.8160687196312342,26.65383934204595,20.599070757381526,124675000000.0,2.0769166452127874,3740426850.11707,5893241500000.0,27.844509366284953,34.69702161936305,2872448750000.0,47.45736131633323,24.902399405620827,36115832214.7525,6108707750000.0,4.4126995552021375,1222.44928088376,5803828480350.0,1265.0,,20.2,35.5,67.53399999999999,58.83448281570523,2.1481794991440926,29572434.75,19914115.75,67.3274086811989
1988 Summer Olympics,22,1988,Djibouti,DJI,0,0,1,1,220.0,23200.0,0.08996959000916191,17.984037963761875,6.56259197791578,5507000000.0,,,,,,,,,357180633.127205,63478499300.0,,834.2340542111485,,,,50.974999999999994,94.725,54.2865,52.4144122581351,5.167037488025517,416870.0,313777.0,75.25151999699696
1988 Summer Olympics,22,1988,Greece,GRE,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Mongolia,MGL,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Pakistan,PAK,0,0,1,1,494.0,796100.0,0.32985759268505876,129.76458787359874,4.972409686863395,36337500000.0,6.886290287348695,4029561200.715175,537655250000.0,32.9593029276704,20.814792754680024,219507750000.0,44.33559974020448,5.499675963609818,31886836410.577152,494742500000.0,6.152829248013832,318.89853068593476,485724152597.5,330.0,50.81346035003662,67.14999999999999,120.85,59.096250000000005,53.106543908434745,3.2735965285277047,100032925.5,29647021.75,29.626418322945902
1988 Summer Olympics,22,1988,Philippines,PHI,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988 Summer Olympics,22,1988,Thailand,THA,0,0,1,1,1622.0,513120.0,0.6711181622983388,99.2749907024994,1.901191690228515,42782187500.0,3.8525671325559427,5496613596.766842,1143290750000.0,50.90583325920992,32.561036301695324,,,2.5003595412669974,43582644910.973724,1119470010375.0,6.3631110993597115,858.3272627113331,1100998967325.0,872.5,102.57491111755375,24.575,38.925,66.80850000000001,62.72728484978092,1.8171627886367074,50718600.0,9076275.0,17.892407033763227
1992 Summer Olympics,23,1992,Unified Team,EUN,45,38,29,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,United States,USA,37,34,37,108,715.0,9629090.0,1.0463998363421352,27.129772375902974,4.634416135493828,314007480302.474,5.6077721005731,913731500000.0,5825473000000.0,19.521681711044774,,,,3.6433499438853727,5749822750000.0,5749822750000.0,2.4067182324658836,23126.256319289223,5713575750000.0,23897.5,103.567539215088,5.9,9.525,75.0908536585366,66.23134653053347,1.079578964197447,248480500.0,186810028.0,75.17766952465065
1992 Summer Olympics,23,1992,Germany,GER,33,21,28,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,People's Republic of China,CHN,16,22,16,54,645.0,9562950.0,1.0236614140706448,119.99693766143874,10.916608019999188,47341395000.0,2.40412028080211,47625374352.32458,1821876517362.5,26.293464446103474,42.0473256975415,606250000000.0,32.88821489513965,8.286230894151869,351835034524.42175,1834922500000.0,7.1830655160542625,312.02166902154653,1837367500000.0,335.0,124.42966461181649,29.566666666666663,43.224999999999994,68.0755,65.78159587668986,1.4937445752670926,1126561250.0,296243942.75,26.290217399597175
1992 Summer Olympics,23,1992,Cuba,CUB,14,6,11,31,1335.0,109890.0,,98.49922486033518,,1316750000.0,,8570636624.458371,22492756400.0,68.2939886172109,17.016726330242673,,,-0.06712613201654993,26861115183.250153,20314610775.0,-2.31390972782821,2540.18371488347,19945705625.0,2620.0,103.27382278442374,7.15,11.125,73.74849999999999,68.63755507001562,0.9080424532358334,10578816.75,7770839.0,73.45108985900877
1992 Summer Olympics,23,1992,Spain,ESP,13,7,2,22,636.0,505990.0,2.1688419667878227,77.8013379985584,6.0711848677001,6827310000.0,2.3178869498970025,77052176800.41226,323802496500.0,36.340066090876746,,,,6.773427753257653,475820434948.43274,311673615750.0,4.06218712244409,12241.718107648625,307964943500.0,11490.0,,5.05,7.6,76.84237804878049,66.48266212135385,0.18129936601143326,38857100.25,29031874.0,74.7140157997061
1992 Summer Olympics,23,1992,Republic of Korea,KOR,12,5,12,29,1274.0,99260.0,0.49020662045570823,442.26952104499276,7.688081480432945,6801250000000.0,4.07122084080126,28120525512.80053,193290850000000.0,51.4352350638452,36.34250270712467,91474800000000.0,46.9086139387301,8.035040079837156,273157485474.61523,194421550000000.0,10.04952150977908,6390.86212640594,193905075000000.0,6170.0,,7.8,12.625,71.31036585365855,68.94718665252252,0.9857997421621953,42661318.0,31172065.75,73.0498847415489
1992 Summer Olympics,23,1992,Hungary,HUN,11,12,7,30,589.0,93030.0,1.4499238853587675,116.350267052409,24.014960907074922,51840000000.0,2.776848289906875,8660325523.51642,2625678079000.0,58.2052641583218,,,,24.41102827821605,32392003891.594223,2021076308345.2002,-3.6793847363693892,3099.8587450125074,1947491844185.315,2920.0,,11.450000000000001,15.550000000000002,69.54445121951221,66.20894791361525,-0.5702605773115978,10456398.5,6361460.0,60.84094518101523
1992 Summer Olympics,23,1992,France,FRA,8,5,16,29,867.0,549086.0,1.026290083185481,107.78203080063075,3.15170204662006,29236174179.104504,2.9030085240512897,245323905796.99072,1012236975000.0,44.69243133713888,24.328775659265922,627525550000.0,62.198310662328595,2.8710339691944524,1136045271978.56,1008405975000.0,3.3214207274615175,19546.038472334774,1013274475000.0,19875.0,,3.7,7.550000000000001,76.47439024390245,65.8838935076128,0.5560885683477197,58089125.5,42995636.5,74.01579162733128
1992 Summer Olympics,23,1992,Australia,AUS,7,9,11,27,534.0,7741220.0,2.442288505788438,2.2029777540580278,6.314887025690605,8260500000.0,2.1124022166818124,53149004360.7516,381918750000.0,32.20073109299878,28.262919990225498,247999000000.0,60.39263056802115,6.383171659702156,293745615824.604,378721500000.0,3.207183061498646,17329.908519011875,367008000000.0,16352.5,,4.725,7.775,76.85414634146345,66.86178158957827,1.5209242948585224,16923936.0,14450896.5,85.38713536797525
1992 Summer Olympics,23,1992,Canada,CAN,7,4,7,18,537.0,15640500.0,1.1650931589322793,3.061624667199815,4.854549266967193,12803562500.0,1.9439048770883876,127681342743.2845,672956250000.0,50.1625866034379,,,,3.90758074840691,571298831136.5999,673936750000.0,1.2150153842522171,20794.977186754775,651019500000.0,20030.0,,4.45,6.925000000000001,77.25341463414637,68.09937138234478,1.4603100772610724,27449271.5,21012795.25,76.55090116884391
1992 Summer Olympics,23,1992,Italy,ITA,6,5,8,19,832.0,301340.0,0.4328965669386703,192.7670174424535,6.006171803901967,12721265300.0,1.959733969038735,205722382014.32623,699068222500.0,35.509172981979226,27.46610164622855,463310054500.0,60.44107910180435,7.335795617746498,1064375803565.5701,698301440250.0,2.77674581631032,18771.574544149298,692007158500.0,18112.5,,6.6,8.55,76.79512195121953,68.52069661428777,0.06906734087362547,56694707.5,37827893.0,66.72210463912438
1992 Summer Olympics,23,1992,Great Britain,GBR,5,3,12,20,1220.0,243610.0,2.911636271195257,236.305461290456,6.360211168635327,23913713679.28585,4.088815519317378,191286608226.66425,639914702000.0,47.40070546719295,27.27179758444305,434699632500.0,68.7987088614041,7.387477582905834,1018243529053.1965,585455500000.0,1.7000937239230292,17805.660980657725,604117657000.0,17900.0,,4.574999999999999,8.1,75.7317073170732,65.07873851530974,0.272638457613826,57169380.25,44670561.5,78.13732716321792
1992 Summer Olympics,23,1992,Romania,ROU,4,6,8,18,637.0,238390.0,0.034667818581928696,100.62348142609926,230.622494900178,5465750.0,4.580879110233185,4733422367.34004,161480000.0,41.02113410087735,44.05911584821495,46340000.0,28.4087231030077,195.003978593043,37243455676.07642,117970000.0,-12.9182107298211,1611.4087708695824,128711800.0,,,15.199999999999998,25.1,69.6110975609756,66.09921175369846,0.05628331156974023,23105527.5,12494839.0,54.0772615731674
1992 Summer Olympics,23,1992,Czechoslovakia,TCH,4,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Democratic People's Republic of Korea,PRK,4,0,5,9,1054.0,120540.0,,174.08915995349224,,4149250000.0,,,,,,,,,,,,,,,,21.3,31.475,70.3805,68.8009898553577,1.4693562121012376,20962075.75,12230450.75,58.34238252435915
1992 Summer Olympics,23,1992,Japan,JPN,3,8,11,22,1668.0,377800.0,0.010583668410083626,338.1027153044432,2.320200493896352,4015200000000.0,0.9432758912838991,436867102952.9375,439520725000000.0,18.1312983702012,,,,2.036951163816961,3267287474884.3623,445568750000000.0,4.98792705695233,26498.91346877195,448394824456500.0,27535.0,,2.6,4.65,78.74804878048782,69.61666196089732,0.3851185561362688,123272250.0,95257362.75,77.27334987997372
1992 Summer Olympics,23,1992,Bulgaria,BUL,3,7,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Poland,POL,3,6,10,19,600.0,312690.0,0.237620557834348,124.18214029188024,236.98001564795425,894175000.0,2.318328140092918,,,,,,,55.2559947974759,75739342072.7582,76582250650.0,-7.01557879301123,1983.3752990317098,73442487400.0,,,11.325,15.425,70.96341463414635,64.90615512682199,0.38079759030797905,38035747.75,23299884.0,61.2574888278288
1992 Summer Olympics,23,1992,Netherlands,NED,2,6,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Kenya,KEN,2,4,2,8,630.0,580370.0,0.41310269767955576,39.5394006747022,15.980147582482426,5020750000.0,2.7322195322419622,1499683441.1376376,195123054075.0,53.93749305529515,16.613124248131175,,,9.848448571078485,8340585803.665145,184837889825.0,4.130982588583409,371.22739997742224,177481874500.0,395.0,106.29994201660125,26.924999999999997,66.675,59.1175,48.52303249129483,3.4285893644937975,22503454.5,4078341.5,18.117671859827574
1992 Summer Olympics,23,1992,Norway,NOR,2,4,1,7,1414.0,385178.0,0.573359765601303,11.594710659175774,4.69793470424321,20419250000.0,2.8074045686384377,22689338608.989,697487000000.0,68.72184464829508,28.6517100053186,413746750000.0,56.81326080508318,4.12604113118146,111549625697.474,728167000000.0,1.4499488434439392,26332.08157014225,707953750000.0,25842.5,,4.05,7.225,76.55975609756098,64.73968517896276,0.44284632299124604,4234898.5,3041871.5,71.8276833518722
1992 Summer Olympics,23,1992,Türkiye,TUR,2,2,2,6,593.0,785350.0,0.504832249804625,72.0839442329431,64.59115825083506,12117500.0,3.3407512748044152,13049511457.653156,355873775.0,32.90237731362787,32.09929568445955,167511325.0,47.95039562838393,65.45786668000486,124923149718.23077,344931375.0,3.1493516424578347,2243.2713514775023,338390506.25,2090.0,102.4160861968995,33.075,62.77499999999999,67.59725,59.23715439160567,1.8971694183129675,55477966.0,28024598.75,50.491561967015755
1992 Summer Olympics,23,1992,Indonesia,INA,2,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Brazil,BRA,2,1,0,3,1782.0,8515770.0,0.4399136543451393,17.683264697648024,1360.0894171693872,365603.0,2.2828741408791298,60563368327.2688,17918073.857849624,15.9764498001694,37.3981710569168,10927158.25,53.54891212729912,1271.5061128148895,363551902096.3342,18072441.371525533,-0.054452603632554275,2459.38725158099,17663880.54980475,2485.0,,25.525,52.925,65.685,60.24232377912425,1.814021771925725,147799202.0,110213610.0,74.55587980668598
1992 Summer Olympics,23,1992,Greece,GRE,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Sweden,SWE,1,7,4,12,624.0,447420.11,1.1799260529119828,20.931953723145575,8.019838819012904,32628875000.0,2.4150928989681075,59768224961.17552,1483144604250.0,56.16005088986883,27.088405998691947,842243824250.0,57.29172651775285,8.054120712771578,239904243137.76498,1468257042750.0,1.2056363763985745,28112.531719630973,1436048954500.0,26787.5,,3.575,5.950000000000001,77.47743902439025,64.29705195842101,0.6452567709315113,8526415.75,7107894.5,83.36243507125064
1992 Summer Olympics,23,1992,New Zealand,NZL,1,4,5,10,1732.0,267710.0,2.248084798274392,12.729767194561525,5.19801950089165,1640062500.0,2.2217357161573377,8037498540.070978,72647250000.0,51.906415512475405,26.999138529812527,44252000000.0,59.70624012758168,4.215254117361173,44334373309.03048,74110750000.0,-0.28247885911819176,13241.159072179176,70415750000.0,12980.0,,4.375,9.375,75.16463414634146,65.72133005082472,0.5592531977519523,3351875.0,2837403.75,84.64606644007162
1992 Summer Olympics,23,1992,Finland,FIN,1,2,2,5,536.0,338150.0,0.3228868016972043,16.34247923438065,5.53465415651831,1337000000.0,1.6216470501504399,26141551531.921776,85882250000.0,46.342466747512404,29.0566852713524,44511000000.0,52.2385173981903,5.233003372082328,124317730805.59625,85115500000.0,1.2815240231053329,24966.96807172605,83736100000.0,24165.0,,3.9000000000000004,5.6499999999999995,74.85249999999999,67.38733871040337,0.410315485529545,4977755.75,3179307.25,63.86996650695802
1992 Summer Olympics,23,1992,Denmark,DEN,1,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Morocco,MAR,1,1,1,3,346.0,446550.0,0.6236563558483466,54.1197081559489,5.099446142538873,8688500000.0,4.203275302305223,4710029826.118837,251098382650.0,51.223607702184,27.17341372520825,108140052286.0,44.901509557443845,4.920312854055758,28621284430.898674,241056795025.0,6.337334735020028,1174.654083251955,233304529975.0,1167.5,66.50396156311035,37.449999999999996,66.8,62.0925,56.53131586800322,1.8236900181229774,24153625.75,11612195.25,48.05994319915772
1992 Summer Olympics,23,1992,Ireland,IRL,1,1,0,2,1118.0,70280.0,1.2922733536468067,51.11107199883875,3.187940752707857,429000000.0,1.1905872171834848,7706099985.5095215,34197173500.0,107.28834239147325,,,,2.460071946006451,44026105722.871925,35941669750.0,5.35687532672267,12502.549222154652,33373170750.0,11802.5,,4.75,7.749999999999999,74.69142682926827,61.338875406653926,-0.041149003422574854,3521041.75,2001885.5,56.85475163404697
1992 Summer Olympics,23,1992,Ethiopia,ETH,1,0,2,3,,1221900.0,0.034910257368492154,,13.943273993815136,1402662500.0,8.535296479868421,,,,9.067448372625988,8475769025.0,33.44335389269493,7.76147511827598,12305698735.99035,25472796383.5,-1.0670993085801936,262.32740479882,25325085908.5,262.5,37.05650997161865,60.0,128.35,45.77499999999999,51.13121867742559,3.9446883669233648,46839367.0,5919645.5,12.6248416813854
1992 Summer Olympics,23,1992,Algeria,ALG,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Estonia,EST,1,0,1,2,,45230.0,,,,,,,,,,,,132.570428952058,,83219603.77874604,-7.99984359444035,,80021900.35463585,,,10.05,14.075,69.89634146341466,66.20741952584223,0.14602414702344432,1565129.75,1115409.75,71.2660812092637
1992 Summer Olympics,23,1992,Lithuania,LTU,1,0,1,2,,65300.0,,,,,,,,,,,,228.336781766384,,88993826.7976764,-5.67566299724814,,82639339.29948655,,,7.6,11.85,71.17810975609754,66.49821332901305,0.5994890623182385,3685319.0,2490677.0,67.58329367974707
1992 Summer Olympics,23,1992,Switzerland,SUI,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Jamaica,JAM,0,3,1,4,2051.0,10990.0,1.8074006921435624,219.03137119113575,23.90689440595147,267175000.0,0.8341408293818735,,,,,,,23.346047864427348,4232924102.372935,32264423400.0,5.046595057579813,1784.2248233895,29200287616.75,1697.5,100.60943984985374,18.575,25.0,71.54124999999999,56.7608642388777,0.7510687076202269,2372109.75,1170930.25,49.36051208564582
1992 Summer Olympics,23,1992,Nigeria,NGR,0,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Latvia,LAT,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992 Summer Olympics,23,1992,Austria,AUT,0,2,0,2,1110.0,83879.0,0.34402402267252175,92.81878635482308,2.77084112263496,1605250000.0,1.2208033636605775,27593126605.5788,133428706750.0,69.93334216658083,29.931712941715276,73717650000.0,55.55819818632535,2.7832919517838097,151081598741.31726,132638363000.0,3.7425559822744003,19707.371999912026,132970948750.0,19872.5,,4.775,8.175,75.41707317073173,67.54174748112736,0.5881261161273552,7659406.25,4873213.75,63.61726481676182
1992 Summer Olympics,23,1992,Namibia,NAM,0,2,0,2,285.0,824290.0,1.2498813058722447,1.6044255365667026,,402875000.0,6.018128820067664,638834136.6208388,7099565703.75,93.75397258401443,30.625182326075176,3679392857.75,52.599552777828904,11.900128541860674,2704255419.740665,6953770977.75,3.2212240869126285,2045.9471056953198,6845610975.0,2045.0,131.42866706848125,28.599999999999998,56.900000000000006,60.499500000000005,53.259459856831775,4.810374022038623,1320907.5,353930.75,26.78218605960435
