sport,event,year,n_nations,n_athletes,is_team_event,gold_per_athlete,n_nations_with_gold,total_per_athlete,n_nations_with_medal
Equestrian Eventing,"Individual, Open",2000,21,38,False,0.16666666666666666,1,0.19444444444444442,3
Equestrian Eventing,"Individual, Open",2004,23,75,False,0.2,1,0.30000000000000004,2
Equestrian Eventing,"Individual, Open",2008,24,69,False,0.2,1,0.20000000000000004,3
Equestrian Eventing,"Individual, Open",2012,22,74,False,0.2,1,0.30000000000000004,2
Equestrian Eventing,"Individual, Open",2016,24,65,False,0.25,1,0.25,3
Equestrian Eventing,"Individual, Open",2020,29,63,False,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",1964,11,11,True,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",1968,10,10,True,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",1972,14,14,True,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",1976,9,9,True,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",1980,5,5,True,,0,0.25,2
Equestrian Eventing,"Team, Open",1984,8,8,True,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",1988,7,7,True,,0,0.25,2
Equestrian Eventing,"Team, Open",1992,12,12,True,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",1996,9,9,True,0.16666666666666666,1,0.17777777777777778,3
Equestrian Eventing,"Team, Open",2000,10,10,True,0.16666666666666666,1,0.16666666666666666,2
Equestrian Eventing,"Team, Open",2004,10,10,True,0.2,1,0.2,2
Equestrian Eventing,"Team, Open",2008,6,6,True,,0,0.2,2
Equestrian Eventing,"Team, Open",2012,9,9,True,0.2,1,0.20000000000000004,3
Equestrian Eventing,"Team, Open",2016,10,10,True,0.25,1,0.25,3
Equestrian Eventing,"Team, Open",2020,13,13,True,0.25,1,0.27777777777777773,3
Equestrian Jumping,"Individual, Open",1964,17,46,False,0.3333333333333333,1,0.3333333333333333,3
Equestrian Jumping,"Individual, Open",1968,14,41,False,0.25,1,0.4583333333333333,2
Equestrian Jumping,"Individual, Open",1972,20,53,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",1976,19,46,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",1980,7,16,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",1984,21,51,False,0.25,1,0.375,2
Equestrian Jumping,"Individual, Open",1988,23,73,False,0.25,1,0.2333333333333333,3
Equestrian Jumping,"Individual, Open",1992,30,87,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",1996,24,82,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",2000,28,74,False,0.25,1,0.375,2
Equestrian Jumping,"Individual, Open",2004,27,77,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",2008,29,77,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",2012,26,75,False,0.25,1,0.3333333333333333,3
Equestrian Jumping,"Individual, Open",2016,27,75,False,0.25,1,0.25,3
Equestrian Jumping,"Individual, Open",2020,35,73,False,0.25,1,0.25,3
Equestrian Jumping,"Team, Open",1964,5,5,True,,0,0.3333333333333333,2
Equestrian Jumping,"Team, Open",1968,8,8,True,0.25,1,0.27777777777777773,3
Equestrian Jumping,"Team, Open",1972,7,7,True,0.25,1,0.25,2
Equestrian Jumping,"Team, Open",1976,6,6,True,0.25,1,0.25,2
Equestrian Jumping,"Team, Open",1980,2,2,True,,0,0.25,1
Equestrian Jumping,"Team, Open",1984,7,7,True,,0,,0
Equestrian Jumping,"Team, Open",1988,9,9,True,,0,0.25,2
Equestrian Jumping,"Team, Open",1992,9,9,True,0.25,1,0.25,3
Equestrian Jumping,"Team, Open",1996,8,8,True,,0,0.25,1
Equestrian Jumping,"Team, Open",2000,7,7,True,,0,0.25,2
Equestrian Jumping,"Team, Open",2004,9,9,True,0.25,1,0.25,3
Equestrian Jumping,"Team, Open",2008,11,11,True,0.25,1,0.25,3
Equestrian Jumping,"Team, Open",2012,7,7,True,,0,0.25,2
Equestrian Jumping,"Team, Open",2016,6,6,True,,0,0.25,2
Equestrian Jumping,"Team, Open",2020,9,9,True,0.25,1,0.25,2
Fencing,"Foil, Individual, Men",1964,21,61,False,0.06666666666666667,1,0.08333333333333334,2
Fencing,"Foil, Individual, Men",1968,25,74,False,0.1,1,0.06666666666666667,3
Fencing,"Foil, Individual, Men",1972,26,59,False,0.05,1,0.05087719298245614,3
Fencing,"Foil, Individual, Men",1976,24,58,False,0.05555555555555555,1,0.05555555555555555,3
Fencing,"Foil, Individual, Men",1980,16,37,False,0.05555555555555555,1,0.08680555555555555,2
Fencing,"Foil, Individual, Men",1984,25,60,False,0.047619047619047616,1,0.07261904761904761,2
Fencing,"Foil, Individual, Men",1988,28,67,False,0.05,1,0.08095238095238094,3
Fencing,"Foil, Individual, Men",1992,25,59,False,0.05,1,0.09999999999999999,3
Fencing,"Foil, Individual, Men",1996,19,45,False,0.0625,1,0.09791666666666667,2
Fencing,"Foil, Individual, Men",2000,23,40,False,0.14285714285714285,1,0.08835978835978836,3
Fencing,"Foil, Individual, Men",2004,20,36,False,0.05263157894736842,1,0.10964912280701754,2
Fencing,"Foil, Individual, Men",2008,21,26,False,0.1111111111111111,1,0.10548941798941798,3
Fencing,"Foil, Individual, Men",2012,20,38,False,0.0625,1,0.068218954248366,3
Fencing,"Foil, Individual, Men",2016,19,35,False,0.058823529411764705,1,0.05588235294117647,3
Fencing,"Foil, Individual, Men",2020,18,35,False,0.125,1,0.2222222222222222,3
Fencing,"Foil, Individual, Women",1964,16,39,False,0.05,1,0.05000000000000001,3
Fencing,"Foil, Individual, Women",1968,15,45,False,0.05,1,0.05714285714285714,3
Fencing,"Foil, Individual, Women",1972,20,44,False,0.05263157894736842,1,0.051754385964912275,3
Fencing,"Foil, Individual, Women",1976,21,52,False,0.05555555555555555,1,0.05555555555555555,3
Fencing,"Foil, Individual, Women",1980,14,33,False,0.0625,1,0.05787037037037037,3
Fencing,"Foil, Individual, Women",1984,17,42,False,0.05555555555555555,1,0.05105820105820106,3
Fencing,"Foil, Individual, Women",1988,19,45,False,0.05,1,0.15,1
Fencing,"Foil, Individual, Women",1992,18,45,False,0.05,1,0.05555555555555556,3
Fencing,"Foil, Individual, Women",1996,17,40,False,0.1111111111111111,1,0.11805555555555555,2
Fencing,"Foil, Individual, Women",2000,21,40,False,0.058823529411764705,1,0.08660130718954248,2
Fencing,"Foil, Individual, Women",2004,20,25,False,0.08333333333333333,1,0.25,2
Fencing,"Foil, Individual, Women",2008,24,41,False,0.0625,1,0.1125,2
Fencing,"Foil, Individual, Women",2012,20,38,False,0.05263157894736842,1,0.15789473684210525,1
Fencing,"Foil, Individual, Women",2016,27,35,False,0.05,1,0.10294117647058824,3
Fencing,"Foil, Individual, Women",2020,18,34,False,0.041666666666666664,1,0.0625,2
Fencing,"Foil, Team, Men",1964,16,16,True,0.05,1,0.05555555555555556,3
Fencing,"Foil, Team, Men",1968,18,18,True,0.05,1,0.05000000000000001,3
Fencing,"Foil, Team, Men",1972,14,14,True,0.05,1,0.05000000000000001,3
Fencing,"Foil, Team, Men",1976,15,15,True,0.0625,1,0.05787037037037037,3
Fencing,"Foil, Team, Men",1980,9,9,True,0.0625,1,0.05787037037037037,3
Fencing,"Foil, Team, Men",1984,15,15,True,0.047619047619047616,1,0.049206349206349205,3
Fencing,"Foil, Team, Men",1988,16,16,True,0.05,1,0.05000000000000001,3
Fencing,"Foil, Team, Men",1992,12,12,True,0.05,1,0.09999999999999999,3
Fencing,"Foil, Team, Men",1996,11,11,True,0.06666666666666667,1,0.10014430014430015,3
Fencing,"Foil, Team, Men",2000,8,8,True,0.0625,1,0.06608220211161388,3
Fencing,"Foil, Team, Men",2004,8,8,True,0.08333333333333333,1,0.0638401559454191,3
Fencing,"Foil, Team, Men",2012,9,9,True,0.05263157894736842,1,0.07468671679197995,3
Fencing,"Foil, Team, Men",2016,8,8,True,0.05,1,0.05381836945304438,3
Fencing,"Foil, Team, Men",2020,9,9,True,0.05555555555555555,1,0.04629629629629629,3
Fencing,"Foil, Team, Women",1964,10,10,True,0.05,1,0.05000000000000001,3
Fencing,"Foil, Team, Women",1968,10,10,True,0.05,1,0.06666666666666667,3
Fencing,"Foil, Team, Women",1972,11,11,True,0.05,1,0.05087719298245614,3
Fencing,"Foil, Team, Women",1976,14,14,True,0.05555555555555555,1,0.05555555555555555,3
Fencing,"Foil, Team, Women",1980,9,9,True,0.0625,1,0.05787037037037037,3
Fencing,"Foil, Team, Women",1984,10,10,True,0.05,1,0.06363636363636364,3
Fencing,"Foil, Team, Women",1988,12,12,True,0.05,1,0.05000000000000001,3
Fencing,"Foil, Team, Women",1992,12,12,True,0.05,1,0.05555555555555556,3
Fencing,"Foil, Team, Women",1996,11,11,True,0.0625,1,0.08009259259259259,3
Fencing,"Foil, Team, Women",2000,9,9,True,0.058823529411764705,1,0.07145969498910676,3
Fencing,"Foil, Team, Women",2008,8,8,True,0.07142857142857142,1,0.07028388278388278,3
Fencing,"Foil, Team, Women",2012,9,9,True,0.05263157894736842,1,0.05567022130489622,3
Fencing,"Foil, Team, Women",2020,8,8,True,0.041666666666666664,1,0.04629629629629629,3
Fencing,"Sabre, Individual, Men",1964,21,58,False,0.05,1,0.05000000000000001,3
Fencing,"Sabre, Individual, Men",1968,16,47,False,0.05,1,0.05000000000000001,3
Fencing,"Sabre, Individual, Men",1972,23,55,False,0.05,1,0.07631578947368421,2
Fencing,"Sabre, Individual, Men",1976,20,50,False,0.05555555555555555,1,0.16666666666666666,1
Fencing,"Sabre, Individual, Men",1980,13,32,False,0.05555555555555555,1,0.08333333333333333,2
Fencing,"Sabre, Individual, Men",1984,15,32,False,0.05,1,0.049206349206349205,3
Fencing,"Sabre, Individual, Men",1988,16,38,False,0.05,1,0.05185185185185185,3
Fencing,"Sabre, Individual, Men",1992,19,44,False,0.05,1,0.05000000000000001,3
Fencing,"Sabre, Individual, Men",1996,19,42,False,0.06666666666666667,1,0.1,2
Fencing,"Sabre, Individual, Men",2000,20,39,False,0.2,1,0.10601851851851851,3
Fencing,"Sabre, Individual, Men",2004,20,38,False,0.08333333333333333,1,0.08333333333333333,3
Fencing,"Sabre, Individual, Men",2008,21,40,False,0.05,1,0.10555555555555556,3
Fencing,"Sabre, Individual, Men",2012,21,37,False,0.25,1,0.11939571150097465,3
Fencing,"Sabre, Individual, Men",2016,24,31,False,0.1,1,0.07254901960784314,3
Fencing,"Sabre, Individual, Men",2020,18,36,False,0.07692307692307693,1,0.058048433048433046,3
Fencing,"Sabre, Individual, Women",2004,19,24,False,0.06666666666666667,1,0.09298245614035087,2
Fencing,"Sabre, Individual, Women",2008,21,39,False,0.07692307692307693,1,0.23076923076923078,1
Fencing,"Sabre, Individual, Women",2012,25,32,False,0.058823529411764705,1,0.07979302832244008,3
Fencing,"Sabre, Individual, Women",2016,20,36,False,0.05,1,0.08571428571428572,2
Fencing,"Sabre, Individual, Women",2020,18,36,False,0.041666666666666664,1,0.06944444444444445,2
Fencing,"Sabre, Team, Men",1964,13,13,True,0.05,1,0.05555555555555556,3
Fencing,"Sabre, Team, Men",1968,12,12,True,0.05,1,0.05000000000000001,3
Fencing,"Sabre, Team, Men",1972,15,15,True,0.05263157894736842,1,0.051754385964912275,3
Fencing,"Sabre, Team, Men",1976,14,14,True,0.05555555555555555,1,0.05555555555555555,3
Fencing,"Sabre, Team, Men",1980,9,9,True,0.05555555555555555,1,0.06084656084656084,3
Fencing,"Sabre, Team, Men",1984,8,8,True,0.047619047619047616,1,0.06284271284271285,3
Fencing,"Sabre, Team, Men",1988,11,11,True,0.05,1,0.05000000000000001,3
Fencing,"Sabre, Team, Men",1992,12,12,True,0.05,1,0.05000000000000001,3
Fencing,"Sabre, Team, Men",1996,11,11,True,0.06666666666666667,1,0.06527777777777777,3
Fencing,"Sabre, Team, Men",2000,9,9,True,0.06666666666666667,1,0.06157407407407408,3
Fencing,"Sabre, Team, Men",2004,9,9,True,0.05263157894736842,1,0.0638401559454191,3
Fencing,"Sabre, Team, Men",2008,8,8,True,0.06666666666666667,1,0.06869658119658119,3
Fencing,"Sabre, Team, Men",2012,8,8,True,0.058823529411764705,1,0.07048503611971103,3
Fencing,"Sabre, Team, Men",2020,9,9,True,0.05555555555555555,1,0.058048433048433046,3
Fencing,"Sabre, Team, Women",2008,8,8,True,0.1,1,0.07564102564102565,3
Fencing,"Sabre, Team, Women",2016,8,8,True,0.05,1,0.06008403361344538,3
Fencing,"Sabre, Team, Women",2020,9,9,True,0.041666666666666664,1,0.05092592592592592,3
Fencing,"Épée, Individual, Men",1964,25,73,False,0.05,1,0.08571428571428572,2
Fencing,"Épée, Individual, Men",1968,29,93,False,0.05,1,0.05000000000000001,3
Fencing,"Épée, Individual, Men",1972,28,71,False,0.05263157894736842,1,0.07763157894736841,2
Fencing,"Épée, Individual, Men",1976,27,67,False,0.0625,1,0.09027777777777778,2
Fencing,"Épée, Individual, Men",1980,16,42,False,0.14285714285714285,1,0.08697089947089946,3
Fencing,"Épée, Individual, Men",1984,28,75,False,0.05,1,0.13333333333333333,2
Fencing,"Épée, Individual, Men",1988,32,79,False,0.05,1,0.05000000000000001,3
Fencing,"Épée, Individual, Men",1992,30,70,False,0.05,1,0.07500000000000001,2
Fencing,"Épée, Individual, Men",1996,21,45,False,0.06666666666666667,1,0.09206349206349206,3
Fencing,"Épée, Individual, Men",2000,22,42,False,0.06666666666666667,1,0.09067460317460317,3
Fencing,"Épée, Individual, Men",2004,21,37,False,1.0,1,0.36939571150097467,3
Fencing,"Épée, Individual, Men",2008,23,41,False,0.0625,1,0.10972222222222222,3
Fencing,"Épée, Individual, Men",2012,24,30,False,0.16666666666666666,1,0.40849673202614384,3
Fencing,"Épée, Individual, Men",2016,20,38,False,0.058823529411764705,1,0.07048503611971103,3
Fencing,"Épée, Individual, Men",2020,18,36,False,0.05555555555555555,1,0.09971509971509972,3
Fencing,"Épée, Individual, Women",1996,23,47,False,0.06666666666666667,1,0.1,2
Fencing,"Épée, Individual, Women",2000,22,39,False,0.07692307692307693,1,0.11314102564102564,3
Fencing,"Épée, Individual, Women",2004,21,39,False,0.06666666666666667,1,0.08596491228070174,2
Fencing,"Épée, Individual, Women",2008,20,25,False,0.1111111111111111,1,0.1259259259259259,3
Fencing,"Épée, Individual, Women",2012,21,37,False,0.125,1,0.0863095238095238,3
Fencing,"Épée, Individual, Women",2016,19,37,False,0.1,1,0.07858220211161387,3
Fencing,"Épée, Individual, Women",2020,18,34,False,0.06666666666666667,1,0.2722222222222222,3
Fencing,"Épée, Team, Men",1964,18,18,True,0.05,1,0.05000000000000001,3
Fencing,"Épée, Team, Men",1968,21,21,True,0.05,1,0.05000000000000001,3
Fencing,"Épée, Team, Men",1972,19,19,True,0.05263157894736842,1,0.06198830409356724,3
Fencing,"Épée, Team, Men",1976,20,20,True,0.125,1,0.11805555555555554,3
Fencing,"Épée, Team, Men",1980,12,12,True,0.0625,1,0.05787037037037037,3
Fencing,"Épée, Team, Men",1984,17,17,True,0.05,1,0.049206349206349205,3
Fencing,"Épée, Team, Men",1988,18,18,True,0.05,1,0.05000000000000001,3
Fencing,"Épée, Team, Men",1992,12,12,True,0.05,1,0.05000000000000001,3
Fencing,"Épée, Team, Men",1996,11,11,True,0.0625,1,0.06527777777777777,3
Fencing,"Épée, Team, Men",2000,11,11,True,0.058823529411764705,1,0.07074420677361853,3
Fencing,"Épée, Team, Men",2004,8,8,True,0.05263157894736842,1,0.0675438596491228,3
Fencing,"Épée, Team, Men",2008,9,9,True,0.06666666666666667,1,0.06869658119658119,3
Fencing,"Épée, Team, Men",2016,9,9,True,0.05263157894736842,1,0.07048503611971103,3
Fencing,"Épée, Team, Men",2020,9,9,True,0.047619047619047616,1,0.04828042328042328,3
Fencing,"Épée, Team, Women",1996,11,11,True,0.06666666666666667,1,0.06527777777777777,3
Fencing,"Épée, Team, Women",2000,8,8,True,0.06666666666666667,1,0.11452991452991453,3
Fencing,"Épée, Team, Women",2004,9,9,True,0.05555555555555555,1,0.0638401559454191,3
Fencing,"Épée, Team, Women",2012,8,8,True,0.0625,1,0.0571078431372549,3
Fencing,"Épée, Team, Women",2016,9,9,True,0.16666666666666666,1,0.09786324786324786,3
Fencing,"Épée, Team, Women",2020,8,8,True,0.25,1,0.11574074074074074,3
Football,"Football, Men",1964,14,14,True,0.05263157894736842,1,0.05381836945304438,3
Football,"Football, Men",1968,14,14,True,0.05263157894736842,1,0.05360623781676413,3
Football,"Football, Men",1972,15,15,True,0.05263157894736842,1,0.05263157894736842,4
Football,"Football, Men",1976,13,13,True,0.058823529411764705,1,0.0588235294117647,3
Football,"Football, Men",1980,15,15,True,0.058823529411764705,1,0.0588235294117647,3
Football,"Football, Men",1984,15,15,True,0.058823529411764705,1,0.0588235294117647,3
Football,"Football, Men",1988,15,15,True,0.05,1,0.05000000000000001,3
Football,"Football, Men",1992,16,16,True,0.05,1,0.05000000000000001,3
Football,"Football, Men",1996,16,16,True,0.045454545454545456,1,0.03863636363636364,3
Football,"Football, Men",2000,15,15,True,0.05263157894736842,1,0.04784688995215311,3
Football,"Football, Men",2004,14,14,True,0.045454545454545456,1,0.04545454545454545,3
Football,"Football, Men",2008,15,15,True,0.02702702702702703,1,0.027527527527527528,3
Football,"Football, Men",2012,15,15,True,0.045454545454545456,1,0.03787878787878788,3
Football,"Football, Men",2016,14,14,True,0.022222222222222223,1,0.030134680134680136,3
Football,"Football, Men",2020,15,15,True,0.022727272727272728,1,0.03787878787878788,3
Football,"Football, Women",1996,8,8,True,0.024390243902439025,1,0.04419245946845433,3
Football,"Football, Women",2000,8,8,True,0.045454545454545456,1,0.03787878787878788,3
Football,"Football, Women",2004,10,10,True,0.045454545454545456,1,0.04784688995215311,3
Football,"Football, Women",2008,12,12,True,0.027777777777777776,1,0.037037037037037035,3
Football,"Football, Women",2012,12,12,True,0.045454545454545456,1,0.03787878787878788,3
Football,"Football, Women",2016,12,12,True,0.022727272727272728,1,0.030134680134680136,3
Football,"Football, Women",2020,12,12,True,0.045454545454545456,1,0.04545454545454545,3
Golf,"Individual, Men",2016,33,59,False,0.25,1,0.21428571428571427,3
Golf,"Individual, Men",2020,35,60,False,0.125,1,0.4861111111111111,3
Golf,"Individual, Women",2016,34,60,False,0.16666666666666666,1,0.25,3
Golf,"Individual, Women",2020,35,60,False,0.125,1,0.2916666666666667,3
Handball,"Handball, Men",1972,16,16,True,0.0625,1,0.0625,3
Handball,"Handball, Men",1976,12,12,True,0.03571428571428571,1,0.047619047619047616,3
Handball,"Handball, Men",1980,12,12,True,0.03571428571428571,1,0.047619047619047616,3
Handball,"Handball, Men",1984,12,12,True,0.03333333333333333,1,0.044444444444444446,3
Handball,"Handball, Men",1988,12,12,True,0.03333333333333333,1,0.03333333333333333,3
Handball,"Handball, Men",1992,12,12,True,0.03225806451612903,1,0.05241935483870968,3
Handball,"Handball, Men",1996,12,12,True,0.0625,1,0.0625,3
Handball,"Handball, Men",2000,12,12,True,0.06666666666666667,1,0.06666666666666667,3
Handball,"Handball, Men",2004,12,12,True,0.06666666666666667,1,0.06666666666666667,3
Handball,"Handball, Men",2008,12,12,True,0.034482758620689655,1,0.05911330049261084,3
Handball,"Handball, Men",2012,12,12,True,0.03333333333333333,1,0.03333333333333333,3
Handball,"Handball, Men",2016,12,12,True,0.07142857142857142,1,0.05539554531490015,3
Handball,"Handball, Men",2020,12,12,True,0.03125,1,0.043391577060931906,3
Handball,"Handball, Women",1976,6,6,True,0.03571428571428571,1,0.047619047619047616,3
Handball,"Handball, Women",1980,5,5,True,0.03571428571428571,1,0.03571428571428571,3
Handball,"Handball, Women",1984,6,6,True,0.03333333333333333,1,0.044444444444444446,3
Handball,"Handball, Women",1988,8,8,True,0.03333333333333333,1,0.044444444444444446,3
Handball,"Handball, Women",1992,8,8,True,0.03125,1,0.04200268817204301,3
Handball,"Handball, Women",1996,7,7,True,0.0625,1,0.0625,3
Handball,"Handball, Women",2000,9,9,True,0.06666666666666667,1,0.06666666666666667,3
Handball,"Handball, Women",2004,9,9,True,0.06666666666666667,1,0.05555555555555556,3
Handball,"Handball, Women",2008,11,11,True,0.07142857142857142,1,0.047619047619047616,3
Handball,"Handball, Women",2012,11,11,True,0.06666666666666667,1,0.05555555555555556,3
Handball,"Handball, Women",2016,11,11,True,0.06666666666666667,1,0.056784434203789036,3
Handball,"Handball, Women",2020,11,11,True,0.03125,1,0.04374999999999999,3
Hockey,"Hockey, Men",1964,15,15,True,0.05555555555555555,1,0.05787037037037037,3
Hockey,"Hockey, Men",1968,16,16,True,0.05555555555555555,1,0.05895969498910675,3
Hockey,"Hockey, Men",1972,16,16,True,0.05555555555555555,1,0.05555555555555555,3
Hockey,"Hockey, Men",1976,11,11,True,0.0625,1,0.0625,3
Hockey,"Hockey, Men",1980,6,6,True,0.03125,1,0.041666666666666664,3
Hockey,"Hockey, Men",1984,12,12,True,0.0625,1,0.052083333333333336,3
Hockey,"Hockey, Men",1988,12,12,True,0.03125,1,0.03125,3
Hockey,"Hockey, Men",1992,12,12,True,0.03125,1,0.041666666666666664,3
Hockey,"Hockey, Men",1996,12,12,True,0.03125,1,0.03125,3
Hockey,"Hockey, Men",2000,12,12,True,0.03125,1,0.03125,3
Hockey,"Hockey, Men",2004,12,12,True,0.03125,1,0.03125,3
Hockey,"Hockey, Men",2008,12,12,True,0.027777777777777776,1,0.027777777777777776,3
Hockey,"Hockey, Men",2012,12,12,True,0.027777777777777776,1,0.027777777777777776,3
Hockey,"Hockey, Men",2016,12,12,True,0.027777777777777776,1,0.037037037037037035,3
Hockey,"Hockey, Men",2020,12,12,True,0.05555555555555555,1,0.037037037037037035,3
Hockey,"Hockey, Women",1980,6,6,True,0.0625,1,0.052083333333333336,3
Hockey,"Hockey, Women",1984,6,6,True,0.03125,1,0.03125,3
Hockey,"Hockey, Women",1988,8,8,True,0.03125,1,0.03125,3
Hockey,"Hockey, Women",1992,8,8,True,0.03125,1,0.03125,3
Hockey,"Hockey, Women",1996,8,8,True,0.03125,1,0.03125,3
Hockey,"Hockey, Women",2000,10,10,True,0.03125,1,0.03125,3
Hockey,"Hockey, Women",2004,10,10,True,0.03125,1,0.03125,3
Hockey,"Hockey, Women",2008,12,12,True,0.027777777777777776,1,0.037037037037037035,3
Hockey,"Hockey, Women",2012,12,12,True,0.027777777777777776,1,0.027777777777777776,3
Hockey,"Hockey, Women",2016,12,12,True,0.027777777777777776,1,0.02729044834307992,3
Hockey,"Hockey, Women",2020,12,12,True,0.027777777777777776,1,0.027777777777777776,3
Judo,"Extra-Lightweight, Men",1980,26,26,False,0.14285714285714285,1,0.13988095238095238,4
Judo,"Extra-Lightweight, Men",1984,27,27,False,0.125,1,0.125,4
Judo,"Extra-Lightweight, Men",1988,31,31,False,0.07142857142857142,1,0.09940476190476191,4
Judo,"Extra-Lightweight, Men",1992,36,36,False,0.07692307692307693,1,0.07417582417582418,4
Judo,"Extra-Lightweight, Men",1996,33,33,False,0.07142857142857142,1,0.14819902319902317,4
Judo,"Extra-Lightweight, Men",2000,33,33,False,0.07142857142857142,1,0.10494505494505495,4
Judo,"Extra-Lightweight, Men",2004,32,32,False,0.07142857142857142,1,0.1040521978021978,4
Judo,"Extra-Lightweight, Men",2008,30,30,False,0.07142857142857142,1,0.1574404761904762,4
Judo,"Extra-Lightweight, Men",2012,31,31,False,0.08333333333333333,1,0.0982142857142857,4
Judo,"Extra-Lightweight, Men",2016,31,31,False,0.08333333333333333,1,0.11160714285714285,4
Judo,"Extra-Lightweight, Men",2020,21,21,False,0.07142857142857142,1,0.16208791208791207,4
Judo,"Extra-Lightweight, Women",1988,7,7,False,,0,,0
Judo,"Extra-Lightweight, Women",1992,22,22,False,0.07142857142857142,1,0.11904761904761904,4
Judo,"Extra-Lightweight, Women",1996,22,22,False,1.0,1,0.31646825396825395,4
Judo,"Extra-Lightweight, Women",2000,23,23,False,0.07142857142857142,1,0.09336219336219337,4
Judo,"Extra-Lightweight, Women",2004,21,21,False,0.07142857142857142,1,0.0856990231990232,4
Judo,"Extra-Lightweight, Women",2008,23,23,False,0.5,1,0.1884920634920635,4
Judo,"Extra-Lightweight, Women",2012,19,19,False,0.07142857142857142,1,0.14077380952380952,4
Judo,"Extra-Lightweight, Women",2016,21,21,False,0.5,1,0.20535714285714285,4
Judo,"Extra-Lightweight, Women",2020,26,26,False,0.2,1,0.1244047619047619,4
Judo,"Half-Heavyweight, Men",1972,27,27,False,0.16666666666666666,1,0.2583333333333333,4
Judo,"Half-Heavyweight, Men",1976,30,30,False,0.16666666666666666,1,0.25833333333333336,4
Judo,"Half-Heavyweight, Men",1980,23,23,False,1.0,1,0.4479166666666667,4
Judo,"Half-Heavyweight, Men",1984,22,22,False,0.125,1,0.2232142857142857,4
Judo,"Half-Heavyweight, Men",1988,20,20,False,0.1111111111111111,1,0.12323232323232325,4
Judo,"Half-Heavyweight, Men",1992,30,30,False,0.08333333333333333,1,0.08292124542124543,4
Judo,"Half-Heavyweight, Men",1996,32,32,False,0.08333333333333333,1,0.08225108225108226,4
Judo,"Half-Heavyweight, Men",2000,33,33,False,0.07142857142857142,1,0.10238095238095238,4
Judo,"Half-Heavyweight, Men",2004,32,32,False,0.14285714285714285,1,0.12577838827838828,4
Judo,"Half-Heavyweight, Men",2008,30,30,False,0.1,1,0.11666666666666667,4
Judo,"Half-Heavyweight, Men",2012,26,26,False,0.08333333333333333,1,0.09911616161616162,4
Judo,"Half-Heavyweight, Men",2016,31,31,False,0.3333333333333333,1,0.1607142857142857,4
Judo,"Half-Heavyweight, Men",2020,25,25,False,0.07142857142857142,1,0.08619505494505494,4
Judo,"Half-Heavyweight, Women",1988,7,7,False,,0,,0
Judo,"Half-Heavyweight, Women",1992,22,22,False,0.07142857142857142,1,0.07857142857142857,4
Judo,"Half-Heavyweight, Women",1996,21,21,False,0.14285714285714285,1,0.10218253968253968,4
Judo,"Half-Heavyweight, Women",2000,23,23,False,0.08333333333333333,1,0.10218253968253968,4
Judo,"Half-Heavyweight, Women",2004,21,21,False,0.07142857142857142,1,0.09424603174603174,4
Judo,"Half-Heavyweight, Women",2008,21,21,False,0.07142857142857142,1,0.0728021978021978,4
Judo,"Half-Heavyweight, Women",2012,20,20,False,0.2,1,0.10357142857142856,4
Judo,"Half-Heavyweight, Women",2016,18,18,False,0.16666666666666666,1,0.12738095238095237,4
Judo,"Half-Heavyweight, Women",2020,23,23,False,0.07142857142857142,1,0.07554945054945056,4
Judo,"Half-Lightweight, Men",1980,26,26,False,0.125,1,0.16517857142857142,4
Judo,"Half-Lightweight, Men",1984,30,30,False,0.125,1,0.15625,4
Judo,"Half-Lightweight, Men",1988,37,37,False,0.07142857142857142,1,0.0994047619047619,4
Judo,"Half-Lightweight, Men",1992,39,39,False,0.07142857142857142,1,0.07875457875457875,4
Judo,"Half-Lightweight, Men",1996,33,33,False,0.07692307692307693,1,0.07875457875457875,4
Judo,"Half-Lightweight, Men",2000,31,31,False,0.3333333333333333,1,0.17063492063492064,4
Judo,"Half-Lightweight, Men",2004,30,30,False,0.07142857142857142,1,0.28869047619047616,4
Judo,"Half-Lightweight, Men",2008,32,32,False,0.07142857142857142,1,0.09065934065934066,4
Judo,"Half-Lightweight, Men",2012,30,30,False,0.14285714285714285,1,0.10267857142857142,4
Judo,"Half-Lightweight, Men",2016,30,30,False,0.16666666666666666,1,0.11160714285714285,4
Judo,"Half-Lightweight, Men",2020,26,26,False,0.07142857142857142,1,0.0827228327228327,4
Judo,"Half-Lightweight, Women",1988,8,8,False,,0,,0
Judo,"Half-Lightweight, Women",1992,25,25,False,0.08333333333333333,1,0.08154761904761904,4
Judo,"Half-Lightweight, Women",1996,21,21,False,0.07142857142857142,1,0.07927489177489178,4
