country_noc,sport,success_score_mean,total_golds,total_athletes,success_score_overall
LIE,Cycling Track,0.0,0.0,3,0.0
LIE,Equestrian Jumping,0.0,0.0,1,0.0
LIE,Judo,0.0,0.0,16,0.0
LIE,Shooting,0.0,0.0,9,0.0
LIE,Swimming,0.0,0.0,5,0.0
LIE,Tennis,0.0,0.0,2,0.0
LTU,Artistic Gymnastics,0.0,0.0,6,0.0
LTU,Athletics,0.03298611111111111,3.0,117,0.02564102564102564
LTU,Badminton,0.0,0.0,3,0.0
LTU,Basketball,0.0,0.0,7,0.0
LTU,Boxing,0.0,0.0,16,0.0
LTU,Canoe Sprint,0.0,0.0,16,0.0
LTU,Cycling BMX Racing,0.0,0.0,1,0.0
LTU,Cycling Road,0.0,0.0,35,0.0
LTU,Cycling Track,0.0,0.0,18,0.0
LTU,Judo,0.0,0.0,9,0.0
LTU,Modern Pentathlon,0.041666666666666664,1.0,20,0.05
LTU,Rhythmic Gymnastics,0.0,0.0,1,0.0
LTU,Rowing,0.0,0.0,21,0.0
LTU,Sailing,0.0,0.0,11,0.0
LTU,Shooting,0.14285714285714285,1.0,7,0.14285714285714285
LTU,Swimming,0.03125,1.0,46,0.021739130434782608
LTU,Table Tennis,0.0,0.0,4,0.0
LTU,Tennis,0.0,0.0,1,0.0
LTU,Weightlifting,0.0,0.0,6,0.0
LTU,Wrestling,0.0,0.0,17,0.0
LUX,Archery,0.0,0.0,11,0.0
LUX,Artistic Gymnastics,0.0,0.0,3,0.0
LUX,Athletics,0.0,0.0,19,0.0
LUX,Cycling Road,0.0,0.0,21,0.0
LUX,Equestrian Dressage,0.0,0.0,1,0.0
LUX,Fencing,0.0,0.0,9,0.0
LUX,Judo,0.0,0.0,4,0.0
LUX,Sailing,0.0,0.0,1,0.0
LUX,Shooting,0.0,0.0,14,0.0
LUX,Swimming,0.0,0.0,21,0.0
LUX,Table Tennis,0.0,0.0,7,0.0
LUX,Tennis,0.0,0.0,6,0.0
LUX,Triathlon,0.0,0.0,5,0.0
LUX,Waterskiing,0.0,0.0,1,0.0
LUX,Wrestling,0.0,0.0,1,0.0
MAD,Athletics,0.0,0.0,41,0.0
MAD,Boxing,0.0,0.0,13,0.0
MAD,Cycling Road,0.0,0.0,1,0.0
MAD,Judo,0.0,0.0,14,0.0
MAD,Swimming,0.0,0.0,18,0.0
MAD,Tennis,0.0,0.0,4,0.0
MAD,Weightlifting,0.0,0.0,5,0.0
MAD,Wrestling,0.0,0.0,1,0.0
MAR,Archery,0.0,0.0,1,0.0
MAR,Artistic Gymnastics,0.0,0.0,1,0.0
MAR,Athletics,0.07092028054760974,7.0,191,0.03664921465968586
MAR,Basketball,0.0,0.0,1,0.0
MAR,Beach Volleyball,0.0,0.0,1,0.0
MAR,Boxing,0.0,0.0,84,0.0
MAR,Canoe Slalom,0.0,0.0,5,0.0
MAR,Cycling Road,0.0,0.0,11,0.0
MAR,Equestrian Dressage,0.0,0.0,2,0.0
MAR,Equestrian Jumping,0.0,0.0,4,0.0
MAR,Fencing,0.0,0.0,7,0.0
MAR,Football,0.0,0.0,7,0.0
MAR,Golf,0.0,0.0,2,0.0
MAR,Judo,0.0,0.0,31,0.0
MAR,Karate,0.0,0.0,1,0.0
MAR,Rowing,0.0,0.0,1,0.0
MAR,Sailing,0.0,0.0,1,0.0
MAR,Shooting,0.0,0.0,3,0.0
MAR,Surfing,0.0,0.0,1,0.0
MAR,Swimming,0.0,0.0,8,0.0
MAR,Table Tennis,0.0,0.0,1,0.0
MAR,Taekwondo,0.0,0.0,19,0.0
MAR,Tennis,0.0,0.0,7,0.0
MAR,Triathlon,0.0,0.0,1,0.0
MAR,Weightlifting,0.0,0.0,8,0.0
MAR,Wrestling,0.0,0.0,36,0.0
MAS,Archery,0.0,0.0,13,0.0
MAS,Artistic Gymnastics,0.0,0.0,4,0.0
MAS,Athletics,0.0,0.0,46,0.0
MAS,Badminton,0.0,0.0,39,0.0
MAS,Boxing,0.0,0.0,3,0.0
MAS,Canoe Slalom,0.0,0.0,1,0.0
MAS,Cycling Road,0.0,0.0,16,0.0
MAS,Cycling Track,0.0,0.0,16,0.0
MAS,Diving,0.0,0.0,29,0.0
MAS,Fencing,0.0,0.0,2,0.0
MAS,Football,0.0,0.0,1,0.0
MAS,Golf,0.0,0.0,6,0.0
MAS,Hockey,0.0,0.0,8,0.0
MAS,Judo,0.0,0.0,1,0.0
MAS,Marathon Swimming,0.0,0.0,2,0.0
MAS,Sailing,0.0,0.0,10,0.0
MAS,Shooting,0.0,0.0,21,0.0
MAS,Swimming,0.0,0.0,42,0.0
MAS,Table Tennis,0.0,0.0,2,0.0
MAS,Taekwondo,0.0,0.0,10,0.0
MAS,Weightlifting,0.0,0.0,11,0.0
MAS,Wrestling,0.0,0.0,2,0.0
MAS,Wushu,0.0,0.0,7,0.0
MAW,Archery,0.0,0.0,2,0.0
MAW,Athletics,0.0,0.0,38,0.0
MAW,Boxing,0.0,0.0,16,0.0
MAW,Cycling Road,0.0,0.0,9,0.0
MAW,Judo,0.0,0.0,1,0.0
MAW,Swimming,0.0,0.0,9,0.0
MDA,Archery,0.0,0.0,6,0.0
MDA,Athletics,0.0,0.0,67,0.0
MDA,Boxing,0.0,0.0,8,0.0
MDA,Canoe Sprint,0.0,0.0,8,0.0
MDA,Cycling Road,0.0,0.0,9,0.0
MDA,Cycling Track,0.0,0.0,1,0.0
MDA,Judo,0.0,0.0,13,0.0
MDA,Shooting,0.0,0.0,7,0.0
MDA,Swimming,0.0,0.0,34,0.0
MDA,Taekwondo,0.0,0.0,1,0.0
MDA,Tennis,0.0,0.0,1,0.0
MDA,Weightlifting,0.0,0.0,23,0.0
MDA,Wrestling,0.0,0.0,21,0.0
MDV,Athletics,0.0,0.0,25,0.0
MDV,Badminton,0.0,0.0,2,0.0
MDV,Swimming,0.0,0.0,15,0.0
MEX,Archery,0.0,0.0,42,0.0
MEX,Artistic Gymnastics,0.0,0.0,36,0.0
MEX,Artistic Swimming,0.0,0.0,16,0.0
MEX,Athletics,0.017857142857142856,3.0,256,0.01171875
MEX,Badminton,0.0,0.0,5,0.0
MEX,Baseball,0.0,0.0,1,0.0
MEX,Basketball,0.0,0.0,3,0.0
MEX,Basque pelota,0.0,0.0,11,0.0
MEX,Beach Volleyball,0.0,0.0,7,0.0
MEX,Bowling,0.0,0.0,1,0.0
MEX,Boxing,0.012121212121212121,2.0,80,0.025
MEX,Canoe Slalom,0.0,0.0,1,0.0
MEX,Canoe Sprint,0.0,0.0,24,0.0
MEX,Cycling Mountain Bike,0.0,0.0,4,0.0
MEX,Cycling Road,0.0,0.0,40,0.0
MEX,Cycling Track,0.0,0.0,24,0.0
MEX,Diving,0.0,0.0,94,0.0
MEX,Equestrian Dressage,0.0,0.0,10,0.0
MEX,Equestrian Eventing,0.0,0.0,26,0.0
MEX,Equestrian Jumping,0.0,0.0,48,0.0
MEX,Fencing,0.0,0.0,31,0.0
MEX,Football,0.1,1.0,11,0.09090909090909091
MEX,Golf,0.0,0.0,7,0.0
MEX,Hockey,0.0,0.0,2,0.0
MEX,Judo,0.0,0.0,30,0.0
MEX,Marathon Swimming,0.0,0.0,4,0.0
MEX,Modern Pentathlon,0.0,0.0,36,0.0
MEX,Rhythmic Gymnastics,0.0,0.0,1,0.0
MEX,Rowing,0.0,0.0,33,0.0
MEX,Sailing,0.0,0.0,46,0.0
MEX,Shooting,0.0,0.0,64,0.0
MEX,Softball,0.0,0.0,1,0.0
MEX,Swimming,0.0024691358024691358,1.0,135,0.007407407407407408
MEX,Table Tennis,0.0,0.0,5,0.0
MEX,Taekwondo,0.08333333333333333,2.0,29,0.06896551724137931
MEX,Tennis,0.0,0.0,23,0.0
MEX,Trampolining,0.0,0.0,1,0.0
MEX,Triathlon,0.0,0.0,15,0.0
MEX,Volleyball,0.0,0.0,3,0.0
MEX,Water Polo,0.0,0.0,3,0.0
MEX,Waterskiing,0.0,0.0,1,0.0
MEX,Weightlifting,0.08333333333333333,1.0,25,0.04
MEX,Wrestling,0.0,0.0,53,0.0
MEX,Wushu,0.0,0.0,1,0.0
MGL,3x3 Basketball,0.0,0.0,1,0.0
MGL,Archery,0.0,0.0,21,0.0
MGL,Artistic Gymnastics,0.0,0.0,9,0.0
MGL,Athletics,0.0,0.0,24,0.0
MGL,Boxing,0.020833333333333332,1.0,57,0.017543859649122806
MGL,Cycling Road,0.0,0.0,13,0.0
MGL,Judo,0.008333333333333333,1.0,96,0.010416666666666666
MGL,Shooting,0.0,0.0,39,0.0
MGL,Swimming,0.0,0.0,11,0.0
MGL,Table Tennis,0.0,0.0,2,0.0
MGL,Taekwondo,0.0,0.0,1,0.0
MGL,Weightlifting,0.0,0.0,15,0.0
MGL,Wrestling,0.0,0.0,118,0.0
MHL,Athletics,0.0,0.0,6,0.0
MHL,Swimming,0.0,0.0,8,0.0
MHL,Taekwondo,0.0,0.0,1,0.0
MHL,Weightlifting,0.0,0.0,1,0.0
MKD,Athletics,0.0,0.0,11,0.0
MKD,Canoe Slalom,0.0,0.0,6,0.0
MKD,Judo,0.0,0.0,2,0.0
MKD,Karate,0.0,0.0,1,0.0
MKD,Shooting,0.0,0.0,6,0.0
MKD,Swimming,0.0,0.0,20,0.0
MKD,Taekwondo,0.0,0.0,1,0.0
MKD,Wrestling,0.0,0.0,9,0.0
MLI,Athletics,0.0,0.0,30,0.0
MLI,Basketball,0.0,0.0,1,0.0
MLI,Boxing,0.0,0.0,4,0.0
MLI,Football,0.0,0.0,1,0.0
MLI,Judo,0.0,0.0,14,0.0
MLI,Swimming,0.0,0.0,11,0.0
MLI,Taekwondo,0.0,0.0,4,0.0
MLT,Archery,0.0,0.0,4,0.0
MLT,Athletics,0.0,0.0,16,0.0
MLT,Badminton,0.0,0.0,1,0.0
MLT,Cycling Road,0.0,0.0,5,0.0
MLT,Judo,0.0,0.0,8,0.0
MLT,Sailing,0.0,0.0,7,0.0
MLT,Shooting,0.0,0.0,15,0.0
MLT,Swimming,0.0,0.0,13,0.0
MLT,Weightlifting,0.0,0.0,2,0.0
MLT,Wrestling,0.0,0.0,4,0.0
MNE,Athletics,0.0,0.0,8,0.0
MNE,Boxing,0.0,0.0,2,0.0
MNE,Handball,0.0,0.0,3,0.0
MNE,Judo,0.0,0.0,4,0.0
MNE,Sailing,0.0,0.0,3,0.0
MNE,Shooting,0.0,0.0,3,0.0
MNE,Swimming,0.0,0.0,5,0.0
MNE,Tennis,0.0,0.0,1,0.0
MNE,Water Polo,0.0,0.0,4,0.0
MON,Archery,0.0,0.0,2,0.0
MON,Artistic Gymnastics,0.0,0.0,1,0.0
MON,Athletics,0.0,0.0,6,0.0
MON,Cycling Road,0.0,0.0,1,0.0
MON,Fencing,0.0,0.0,3,0.0
MON,Judo,0.0,0.0,9,0.0
MON,Rowing,0.0,0.0,3,0.0
MON,Sailing,0.0,0.0,4,0.0
MON,Shooting,0.0,0.0,20,0.0
MON,Swimming,0.0,0.0,9,0.0
MON,Table Tennis,0.0,0.0,1,0.0
MON,Taekwondo,0.0,0.0,1,0.0
MON,Triathlon,0.0,0.0,1,0.0
MON,Weightlifting,0.0,0.0,2,0.0
MOZ,Athletics,0.0303030303030303,1.0,33,0.030303030303030304
MOZ,Boxing,0.0,0.0,7,0.0
MOZ,Canoe Sprint,0.0,0.0,3,0.0
MOZ,Judo,0.0,0.0,4,0.0
MOZ,Sailing,0.0,0.0,2,0.0
MOZ,Swimming,0.0,0.0,25,0.0
MRI,Archery,0.0,0.0,3,0.0
MRI,Athletics,0.0,0.0,36,0.0
MRI,Badminton,0.0,0.0,13,0.0
MRI,Beach Volleyball,0.0,0.0,1,0.0
MRI,Boxing,0.0,0.0,16,0.0
MRI,Cycling Road,0.0,0.0,2,0.0
MRI,Judo,0.0,0.0,7,0.0
MRI,Sailing,0.0,0.0,1,0.0
MRI,Swimming,0.0,0.0,17,0.0
MRI,Table Tennis,0.0,0.0,3,0.0
MRI,Triathlon,0.0,0.0,2,0.0
MRI,Weightlifting,0.0,0.0,8,0.0
MRI,Wrestling,0.0,0.0,1,0.0
MTN,Athletics,0.0,0.0,24,0.0
MTN,Wrestling,0.0,0.0,6,0.0
MYA,Archery,0.0,0.0,5,0.0
MYA,Athletics,0.0,0.0,22,0.0
MYA,Badminton,0.0,0.0,1,0.0
MYA,Boxing,0.0,0.0,8,0.0
MYA,Canoe Sprint,0.0,0.0,1,0.0
MYA,Football,0.0,0.0,1,0.0
MYA,Judo,0.0,0.0,3,0.0
MYA,Rowing,0.0,0.0,2,0.0
MYA,Shooting,0.0,0.0,6,0.0
MYA,Swimming,0.0,0.0,5,0.0
MYA,Weightlifting,0.0,0.0,9,0.0
MYA,Wushu,0.0,0.0,2,0.0
NAM,Artistic Gymnastics,0.0,0.0,1,0.0
NAM,Athletics,0.0,0.0,30,0.0
NAM,Boxing,0.0,0.0,14,0.0
NAM,Cycling Mountain Bike,0.0,0.0,7,0.0
NAM,Cycling Road,0.0,0.0,6,0.0
NAM,Marathon Swimming,0.0,0.0,1,0.0
NAM,Rowing,0.0,0.0,1,0.0
NAM,Shooting,0.0,0.0,6,0.0
NAM,Swimming,0.0,0.0,5,0.0
NAM,Wrestling,0.0,0.0,2,0.0
NCA,Athletics,0.0,0.0,32,0.0
NCA,Baseball,0.0,0.0,2,0.0
NCA,Boxing,0.0,0.0,15,0.0
NCA,Cycling Road,0.0,0.0,4,0.0
NCA,Cycling Track,0.0,0.0,1,0.0
NCA,Judo,0.0,0.0,5,0.0
NCA,Rowing,0.0,0.0,2,0.0
NCA,Shooting,0.0,0.0,7,0.0
NCA,Swimming,0.0,0.0,16,0.0
NCA,Taekwondo,0.0,0.0,1,0.0
NCA,Weightlifting,0.0,0.0,12,0.0
NCA,Wrestling,0.0,0.0,1,0.0
NED,3x3 Basketball,0.0,0.0,1,0.0
NED,Archery,0.0,0.0,29,0.0
NED,Artistic Gymnastics,0.075,2.0,35,0.05714285714285714
NED,Artistic Swimming,0.0,0.0,9,0.0
NED,Athletics,0.014334554334554335,4.0,203,0.019704433497536946
NED,Badminton,0.0,0.0,25,0.0
NED,Baseball,0.0,0.0,5,0.0
NED,Beach Volleyball,0.0,0.0,13,0.0
NED,Bowling,0.0,0.0,1,0.0
NED,Boxing,0.0,0.0,22,0.0
NED,Canoe Slalom,0.0,0.0,9,0.0
NED,Canoe Sprint,0.0,0.0,14,0.0
NED,Cycling BMX Racing,0.041666666666666664,1.0,19,0.05263157894736842
NED,Cycling Mountain Bike,0.047619047619047616,1.0,22,0.045454545454545456
NED,Cycling Road,0.10166666666666666,10.0,103,0.0970873786407767
NED,Cycling Track,0.05582010582010581,6.0,77,0.07792207792207792
NED,Diving,0.0,0.0,12,0.0
NED,Equestrian Dressage,0.06944444444444443,3.0,44,0.06818181818181818
NED,Equestrian Eventing,0.0,0.0,18,0.0
NED,Equestrian Jumping,0.05,2.0,38,0.05263157894736842
NED,Fencing,0.0,0.0,11,0.0
NED,Football,0.0,0.0,2,0.0
NED,Golf,0.0,0.0,2,0.0
NED,Handball,0.0,0.0,2,0.0
NED,Hockey,0.21428571428571427,6.0,24,0.25
NED,Judo,0.0782051282051282,4.0,94,0.0425531914893617
NED,Marathon Swimming,0.5,3.0,6,0.5
NED,Modern Pentathlon,0.0,0.0,3,0.0
NED,Roller Hockey,0.0,0.0,1,0.0
NED,Rowing,0.056060606060606054,6.0,103,0.05825242718446602
NED,Sailing,0.04238095238095238,5.0,94,0.05319148936170213
NED,Shooting,0.0,0.0,32,0.0
NED,Skateboarding,0.0,0.0,2,0.0
NED,Softball,0.0,0.0,2,0.0
NED,Swimming,0.06791729512317747,13.0,207,0.06280193236714976
NED,Table Tennis,0.0,0.0,20,0.0
NED,Taekwondo,0.0,0.0,16,0.0
NED,Tennis,0.0,0.0,19,0.0
NED,Trampolining,0.0,0.0,4,0.0
NED,Triathlon,0.0,0.0,15,0.0
NED,Volleyball,0.07142857142857142,1.0,9,0.1111111111111111
NED,Water Polo,0.09090909090909091,1.0,12,0.08333333333333333
NED,Waterskiing,0.0,0.0,1,0.0
NED,Weightlifting,0.0,0.0,2,0.0
NED,Wrestling,0.0,0.0,2,0.0
NED,Wushu,0.0,0.0,1,0.0
NEP,Archery,0.0,0.0,1,0.0
NEP,Athletics,0.0,0.0,36,0.0
NEP,Boxing,0.0,0.0,17,0.0
NEP,Judo,0.0,0.0,5,0.0
NEP,Shooting,0.0,0.0,8,0.0
NEP,Swimming,0.0,0.0,14,0.0
NEP,Taekwondo,0.0,0.0,6,0.0
NEP,Weightlifting,0.0,0.0,7,0.0
NGR,Artistic Gymnastics,0.0,0.0,1,0.0
NGR,Athletics,0.005797773654916512,2.0,221,0.00904977375565611
NGR,Badminton,0.0,0.0,5,0.0
NGR,Basketball,0.0,0.0,5,0.0
NGR,Boxing,0.0,0.0,69,0.0
NGR,Canoe Slalom,0.0,0.0,2,0.0
NGR,Canoe Sprint,0.0,0.0,1,0.0
NGR,Football,0.125,1.0,10,0.1
NGR,Handball,0.0,0.0,1,0.0
NGR,Judo,0.0,0.0,11,0.0
NGR,Rowing,0.0,0.0,2,0.0
NGR,Swimming,0.0,0.0,12,0.0
NGR,Table Tennis,0.0,0.0,40,0.0
NGR,Taekwondo,0.0,0.0,10,0.0
NGR,Tennis,0.0,0.0,5,0.0
NGR,Weightlifting,0.0,0.0,27,0.0
NGR,Wrestling,0.0,0.0,40,0.0
NIG,Athletics,0.0,0.0,23,0.0
NIG,Boxing,0.0,0.0,13,0.0
NIG,Judo,0.0,0.0,4,0.0
NIG,Rowing,0.0,0.0,1,0.0
NIG,Swimming,0.0,0.0,10,0.0
NIG,Taekwondo,0.0,0.0,6,0.0
NOR,Archery,0.0,0.0,15,0.0
NOR,Artistic Gymnastics,0.0,0.0,22,0.0
NOR,Athletics,0.03684371184371184,6.0,157,0.03821656050955414
NOR,Badminton,0.0,0.0,3,0.0
NOR,Beach Volleyball,0.16666666666666666,1.0,9,0.1111111111111111
NOR,Bowling,0.0,0.0,1,0.0
NOR,Boxing,0.0,0.0,10,0.0
NOR,Canoe Sprint,0.20833333333333334,6.0,34,0.17647058823529413
NOR,Cycling BMX Racing,0.0,0.0,3,0.0
NOR,Cycling Mountain Bike,0.14285714285714285,1.0,11,0.09090909090909091
NOR,Cycling Road,0.0,0.0,70,0.0
NOR,Cycling Track,0.07142857142857142,1.0,9,0.1111111111111111
NOR,Diving,0.0,0.0,7,0.0
NOR,Equestrian Dressage,0.0,0.0,1,0.0
NOR,Equestrian Jumping,0.0,0.0,8,0.0
NOR,Fencing,0.0,0.0,22,0.0
NOR,Football,0.25,1.0,4,0.25
NOR,Golf,0.0,0.0,6,0.0
NOR,Handball,0.2222222222222222,2.0,10,0.2
NOR,Judo,0.0,0.0,4,0.0
NOR,Rhythmic Gymnastics,0.0,0.0,1,0.0
NOR,Rowing,0.13076923076923078,3.0,41,0.07317073170731707
NOR,Sailing,0.023214285714285715,2.0,70,0.02857142857142857
NOR,Shooting,0.011904761904761904,1.0,77,0.012987012987012988
NOR,Swimming,0.0,0.0,41,0.0
NOR,Taekwondo,0.0,0.0,5,0.0
NOR,Tennis,0.0,0.0,4,0.0
NOR,Triathlon,0.125,1.0,5,0.2
NOR,Weightlifting,0.041666666666666664,1.0,10,0.1
NOR,Wrestling,0.05384615384615384,2.0,30,0.06666666666666667
NRU,Athletics,0.0,0.0,2,0.0
NRU,Judo,0.0,0.0,2,0.0
NRU,Weightlifting,0.0,0.0,12,0.0
NZL,Archery,0.0,0.0,10,0.0
NZL,Artistic Gymnastics,0.0,0.0,10,0.0
NZL,Artistic Swimming,0.0,0.0,3,0.0
NZL,Athletics,0.033418367346938774,5.0,166,0.030120481927710843
NZL,Badminton,0.0,0.0,7,0.0
NZL,Basketball,0.0,0.0,5,0.0
NZL,Beach Volleyball,0.0,0.0,1,0.0
NZL,Boxing,0.0,0.0,17,0.0
NZL,Canoe Slalom,0.0,0.0,9,0.0
NZL,Canoe Sprint,0.23484848484848483,10.0,35,0.2857142857142857
NZL,Cycling BMX Racing,0.0,0.0,7,0.0
NZL,Cycling Mountain Bike,0.0,0.0,11,0.0
NZL,Cycling Road,0.0,0.0,62,0.0
NZL,Cycling Track,0.027777777777777776,1.0,61,0.01639344262295082
NZL,Diving,0.0,0.0,7,0.0
NZL,Equestrian Dressage,0.0,0.0,4,0.0
NZL,Equestrian Eventing,0.08333333333333333,3.0,40,0.075
NZL,Equestrian Jumping,0.0,0.0,26,0.0
NZL,Fencing,0.0,0.0,5,0.0
NZL,Football,0.0,0.0,7,0.0
NZL,Golf,0.0,0.0,5,0.0
NZL,Hockey,0.08333333333333333,1.0,19,0.05263157894736842
NZL,Judo,0.0,0.0,20,0.0
NZL,Karate,0.0,0.0,1,0.0
NZL,Marathon Swimming,0.0,0.0,1,0.0
NZL,Modern Pentathlon,0.0,0.0,1,0.0
NZL,Rhythmic Gymnastics,0.0,0.0,2,0.0
NZL,Rowing,0.16877705627705628,14.0,79,0.17721518987341772
NZL,Rugby Sevens,0.25,1.0,4,0.25
NZL,Sailing,0.10521541950113378,8.0,92,0.08695652173913043
NZL,Shooting,0.0,0.0,41,0.0
NZL,Softball,0.0,0.0,1,0.0
NZL,Surfing,0.0,0.0,2,0.0
NZL,Swimming,0.012987012987012988,2.0,110,0.01818181818181818
NZL,Table Tennis,0.0,0.0,9,0.0
NZL,Taekwondo,0.0,0.0,15,0.0
NZL,Tennis,0.0,0.0,7,0.0
NZL,Trampolining,0.0,0.0,3,0.0
NZL,Triathlon,0.041666666666666664,1.0,28,0.03571428571428571
NZL,Weightlifting,0.0,0.0,25,0.0
NZL,Wrestling,0.0,0.0,15,0.0
NZL,Wushu,0.0,0.0,1,0.0
OMA,Athletics,0.0,0.0,29,0.0
OMA,Boxing,0.0,0.0,2,0.0
OMA,Cycling Road,0.0,0.0,1,0.0
OMA,Sailing,0.0,0.0,1,0.0
OMA,Shooting,0.0,0.0,18,0.0
OMA,Swimming,0.0,0.0,4,0.0
OMA,Weightlifting,0.0,0.0,1,0.0
PAK,Athletics,0.0,0.0,40,0.0
PAK,Badminton,0.0,0.0,1,0.0
PAK,Boxing,0.0,0.0,31,0.0
PAK,Cycling Track,0.0,0.0,2,0.0
PAK,Hockey,0.16666666666666666,2.0,12,0.16666666666666666
PAK,Judo,0.0,0.0,2,0.0
PAK,Rowing,0.0,0.0,2,0.0
PAK,Sailing,0.0,0.0,5,0.0
PAK,Shooting,0.0,0.0,13,0.0
PAK,Swimming,0.0,0.0,12,0.0
PAK,Table Tennis,0.0,0.0,1,0.0
PAK,Weightlifting,0.0,0.0,5,0.0
PAK,Wrestling,0.0,0.0,19,0.0
PAN,Artistic Gymnastics,0.0,0.0,1,0.0
PAN,Athletics,0.041666666666666664,1.0,25,0.04
PAN,Basketball,0.0,0.0,1,0.0
PAN,Boxing,0.0,0.0,6,0.0
PAN,Canoe Slalom,0.0,0.0,1,0.0
PAN,Cycling Road,0.0,0.0,1,0.0
PAN,Fencing,0.0,0.0,4,0.0
PAN,Judo,0.0,0.0,6,0.0
PAN,Shooting,0.0,0.0,3,0.0
PAN,Swimming,0.0,0.0,20,0.0
PAN,Taekwondo,0.0,0.0,2,0.0
PAN,Weightlifting,0.0,0.0,15,0.0
PAN,Wrestling,0.0,0.0,15,0.0
PAR,Athletics,0.0,0.0,29,0.0
PAR,Boxing,0.0,0.0,4,0.0
PAR,Cycling Road,0.0,0.0,1,0.0
PAR,Fencing,0.0,0.0,7,0.0
PAR,Football,0.0,0.0,2,0.0
PAR,Golf,0.0,0.0,3,0.0
PAR,Judo,0.0,0.0,5,0.0
PAR,Rowing,0.0,0.0,6,0.0
PAR,Sailing,0.0,0.0,2,0.0
PAR,Shooting,0.0,0.0,10,0.0
PAR,Swimming,0.0,0.0,16,0.0
PAR,Table Tennis,0.0,0.0,3,0.0
PAR,Tennis,0.0,0.0,7,0.0
PER,Artistic Gymnastics,0.0,0.0,2,0.0
PER,Athletics,0.0,0.0,60,0.0
PER,Badminton,0.0,0.0,6,0.0
PER,Basketball,0.0,0.0,1,0.0
PER,Boxing,0.0,0.0,7,0.0
PER,Canoe Slalom,0.0,0.0,1,0.0
PER,Cycling Road,0.0,0.0,8,0.0
PER,Cycling Track,0.0,0.0,1,0.0
PER,Diving,0.0,0.0,1,0.0
PER,Equestrian Dressage,0.0,0.0,1,0.0
PER,Equestrian Jumping,0.0,0.0,1,0.0
PER,Fencing,0.0,0.0,4,0.0
PER,Judo,0.0,0.0,6,0.0
PER,Karate,0.0,0.0,1,0.0
PER,Modern Pentathlon,0.0,0.0,1,0.0
PER,Rowing,0.0,0.0,7,0.0
PER,Sailing,0.0,0.0,10,0.0
PER,Shooting,0.0,0.0,48,0.0
PER,Skateboarding,0.0,0.0,1,0.0
PER,Surfing,0.0,0.0,4,0.0
PER,Swimming,0.0,0.0,41,0.0
PER,Table Tennis,0.0,0.0,6,0.0
PER,Taekwondo,0.0,0.0,3,0.0
PER,Tennis,0.0,0.0,7,0.0
PER,Volleyball,0.0,0.0,7,0.0
PER,Weightlifting,0.0,0.0,11,0.0
PER,Wrestling,0.0,0.0,18,0.0
PHI,Archery,0.0,0.0,10,0.0
PHI,Artistic Gymnastics,0.0,0.0,6,0.0
PHI,Athletics,0.0,0.0,45,0.0
PHI,Badminton,0.0,0.0,1,0.0
PHI,Basketball,0.0,0.0,2,0.0
PHI,Basque pelota,0.0,0.0,2,0.0
PHI,Bowling,0.0,0.0,1,0.0
PHI,Boxing,0.0,0.0,54,0.0
PHI,Cycling BMX Racing,0.0,0.0,1,0.0
PHI,Cycling Road,0.0,0.0,9,0.0
PHI,Cycling Track,0.0,0.0,9,0.0
PHI,Diving,0.0,0.0,4,0.0
PHI,Equestrian Jumping,0.0,0.0,3,0.0
PHI,Fencing,0.0,0.0,2,0.0
PHI,Golf,0.0,0.0,4,0.0
PHI,Judo,0.0,0.0,15,0.0
PHI,Rowing,0.0,0.0,3,0.0
PHI,Sailing,0.0,0.0,10,0.0
PHI,Shooting,0.0,0.0,36,0.0
PHI,Skateboarding,0.0,0.0,1,0.0
PHI,Swimming,0.0,0.0,54,0.0
PHI,Table Tennis,0.0,0.0,1,0.0
PHI,Taekwondo,0.0,0.0,16,0.0
PHI,Tennis,0.0,0.0,1,0.0
PHI,Weightlifting,0.05555555555555555,1.0,18,0.05555555555555555
PHI,Wrestling,0.0,0.0,13,0.0
PHI,Wushu,0.0,0.0,4,0.0
PLE,Athletics,0.0,0.0,11,0.0
PLE,Equestrian Dressage,0.0,0.0,1,0.0
PLE,Judo,0.0,0.0,3,0.0
PLE,Swimming,0.0,0.0,10,0.0
PLE,Weightlifting,0.0,0.0,1,0.0
PLW,Athletics,0.0,0.0,10,0.0
PLW,Canoe Sprint,0.0,0.0,1,0.0
PLW,Judo,0.0,0.0,1,0.0
PLW,Swimming,0.0,0.0,9,0.0
PLW,Weightlifting,0.0,0.0,2,0.0
PLW,Wrestling,0.0,0.0,4,0.0
PNG,Athletics,0.0,0.0,37,0.0
PNG,Boxing,0.0,0.0,16,0.0
PNG,Judo,0.0,0.0,2,0.0
PNG,Sailing,0.0,0.0,4,0.0
PNG,Shooting,0.0,0.0,3,0.0
PNG,Swimming,0.0,0.0,10,0.0
PNG,Taekwondo,0.0,0.0,4,0.0
PNG,Weightlifting,0.0,0.0,12,0.0
POL,3x3 Basketball,0.0,0.0,1,0.0
POL,Archery,0.0,0.0,44,0.0
POL,Artistic Gymnastics,0.05,1.0,59,0.01694915254237288
POL,Athletics,0.043790074336105995,23.0,537,0.04283054003724395
POL,Badminton,0.0,0.0,20,0.0
POL,Basketball,0.0,0.0,5,0.0
POL,Beach Volleyball,0.0,0.0,4,0.0
